,id,n_victimas,año,mes,dia,fecha,hora,franja_hora,comuna,tipo_calle,cruce,geocodificacion_CABA,longitud,latitud,victima,acusado,gravedad,vehiculo,sexo,edad
20797,LC-2021-0107681,1,2021,March,9,2021-03-09,21:50:00,21,12,AVENIDA,si,Point (97233.4069893857 105367.084079009),-58.493452720415,-34.580884986857,MOTO,TAXI,leve,MOTO,varon,41-50
20798,LC-2021-0107706,1,2021,March,9,2021-03-09,18:58:00,18,4,CALLE,si,Point (109609.325999735 99568.5087203525),-58.358501833358,-34.633115145332,PEATON,TRANSPORTE PUBLICO,leve,PEATON,varon,41-50
20799,LC-2021-0107770,1,2021,March,9,2021-03-09,22:19:00,22,11,CALLE,si,Point (96022.6940502136 102463.807101748),-58.506662115301,-34.607052354540,MOTO,SD,leve,MOTO,varon,21-30
20802,LC-2021-0111619,1,2021,March,9,2021-03-09,13:10:00,13,7,CALLE,si,Point (99918.1747165406 100442.556055309),-58.464192113993,-34.625280643588,PEATON,CAMIONETA,leve,PEATON,varon,41-50
20803,LC-2021-0116894,1,2021,March,9,2021-03-09,16:30:00,16,12,CALLE,si,Point (98390.2695469883 107144.84734607),-58.480840544637,-34.564861919151,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,61-70
20804,LC-2021-0121920,1,2021,March,9,2021-03-09,15:00:00,15,9,CALLE,no,Point (95997.0620383051 95984.1087202863),-58.506972593079,-34.665462677192,AUTO,AUTO,leve,AUTO,mujer,51-60
20805,LC-2021-0108048,2,2021,March,10,2021-03-10,08:05:00,8,3,CALLE,si,Point (105678.617425885 100770.684420408),-58.401377568277,-34.622307360655,MOTO,AUTO,leve,MOTO,varon,31-40
20806,LC-2021-0108048,2,2021,March,10,2021-03-10,08:05:00,8,3,CALLE,si,Point (105678.617425885 100770.684420408),-58.401377568277,-34.622307360655,MOTO,AUTO,leve,MOTO,varon,21-30
20808,LC-2021-0108386,1,2021,March,10,2021-03-10,10:00:00,10,SD,SD,no,SD,SD,SD,MOTO,SD,leve,MOTO,varon,41-50
20809,LC-2021-0108474,1,2021,March,10,2021-03-10,11:45:00,11,14,AVENIDA,no,Point (103194.496259336 105714.520355696),-58.428483833018,-34.577752114573,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,51-60
20810,LC-2021-0108616,1,2021,March,10,2021-03-10,12:59:00,12,8,AVENIDA,si,Point (98897.0880273163 94680.2518870959),-58.475334785095,-34.677223449634,PEATON,TRANSPORTE PUBLICO,grave,PEATON,varon,61-70
20811,LC-2021-0108652,1,2021,March,10,2021-03-10,12:00:00,12,15,AVENIDA,si,Point (98989.7551129746 105324.77516684),-58.474310259452,-34.581269700826,PEATON,MOTO,leve,PEATON,varon,41-50
20813,LC-2021-0108746,1,2021,March,10,2021-03-10,12:40:00,12,15,AVENIDA,si,Point (101754.772692672 102478.958031346),-58.444168377646,-34.606922290433,PEATON,AUTO,leve,PEATON,mujer,71-80
20814,LC-2021-0108882,1,2021,March,10,2021-03-10,10:15:00,10,10,AVENIDA,no,Point (97715.9820434497 99362.7991254057),-58.488209662682,-34.635011330304,PEATON,MOVIL,leve,PEATON,mujer,41-50
20815,LC-2021-0108901,3,2021,March,10,2021-03-10,13:30:00,13,15,AVENIDA,si,Point (101437.00488441 105100.818253461),-58.447637090259,-34.583288173360,MOTO,MOTO,leve,MOTO,varon,21-30
20816,LC-2021-0108901,3,2021,March,10,2021-03-10,13:30:00,13,15,AVENIDA,si,Point (101437.00488441 105100.818253461),-58.447637090259,-34.583288173360,MOTO,MOTO,leve,MOTO,varon,21-30
20817,LC-2021-0108901,3,2021,March,10,2021-03-10,13:30:00,13,15,AVENIDA,si,Point (101437.00488441 105100.818253461),-58.447637090259,-34.583288173360,MOTO,MOTO,leve,MOTO,varon,21-30
20818,LC-2021-0108986,1,2021,March,10,2021-03-10,14:48:00,14,15,AVENIDA,si,Point (100282.050261166 105654.783142762),-58.460225501430,-34.578295384233,MOTO,AUTO,leve,MOTO,varon,51-60
20819,LC-2021-0109063,1,2021,March,10,2021-03-10,14:50:00,14,9,CALLE,no,Point (94528.360470665 99138.8235511745),-58.522975690073,-34.637018103730,CICLISTA,SD,grave,CICLISTA,varon,31-40
20820,LC-2021-0109256,1,2021,March,10,2021-03-10,16:20:00,16,8,CALLE,si,Point (98820.5703259797 94259.3938646799),-58.476170333719,-34.681017106120,MOTO,AUTO,leve,MOTO,varon,11-20
20821,LC-2021-0109262,1,2021,March,10,2021-03-10,17:40:00,17,4,AVENIDA,no,Point (105698.855549959 99236.4739038894),-58.401146669211,-34.636137208788,MOTO,OBJETO FIJO,leve,MOTO,varon,41-50
20823,LC-2021-0109411,1,2021,March,10,2021-03-10,18:30:00,18,15,AVENIDA,si,Point (99854.5958608701 104956.491822032),-58.464884365813,-34.584590107290,MOTO,MOTO,leve,MOTO,varon,21-30
20824,LC-2021-0109469,1,2021,March,10,2021-03-10,16:00:00,16,7,AVENIDA,si,Point (99925.5129655882 100002.144273557),-58.464112158783,-34.629250688037,MOTO,TRANSPORTE PUBLICO,leve,MOTO,varon,21-30
20825,LC-2021-0109549,1,2021,March,10,2021-03-10,16:00:00,16,8,AVENIDA,si,Point (98516.2135387459 94667.7342792808),-58.479490776666,-34.677335785688,AUTO,AUTO,leve,AUTO,varon,31-40
20826,LC-2021-0109579,1,2021,March,10,2021-03-10,16:30:00,16,3,AVENIDA,si,Point (105436.292822124 100582.327901185),-58.404018789710,-34.624006579724,MOTO,AUTO,leve,MOTO,mujer,21-30
20827,LC-2021-0109613,1,2021,March,10,2021-03-10,18:40:00,18,1,CALLE,si,Point (107380.604013163 100153.474271048),-58.382813012895,-34.627860388609,MOTO,OBJETO FIJO,leve,MOTO,varon,51-60
20829,LC-2021-0109722,2,2021,March,10,2021-03-10,19:00:00,19,12,CALLE,si,Point (97614.9115754351 107146.741135069),-58.489289577780,-34.564843299743,MOTO,MOTO,leve,MOTO,varon,11-20
20830,LC-2021-0109732,1,2021,March,10,2021-03-10,19:15:00,19,7,AVENIDA,si,Point (101061.772885198 98162.3805354748),-58.451718644241,-34.645834521386,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,11-20
20831,LC-2021-0109919,1,2021,March,10,2021-03-10,23:30:00,23,10,CALLE,si,Point (96087.9228184135 100322.442260041),-58.505960975320,-34.626355734150,MOTO,MOTO,leve,MOTO,varon,21-30
20832,LC-2021-0110239,1,2021,March,10,2021-03-10,12:00:00,12,SD,SD,no,Point (100697.53022798920574132 109912.10008313445723616),-58.4557005227599,-34.5399176648605,MOTO,CAMIONETA,leve,MOTO,varon,21-30
20833,LC-2021-0113195,1,2021,March,10,2021-03-10,02:00:00,2,3,CALLE,si,Point (105294.783351144 101867.688353651),-58.405569844133,-34.612420560635,PEATON,TRANSPORTE PUBLICO,leve,PEATON,varon,31-40
20834,LC-2021-0117562,1,2021,March,10,2021-03-10,19:30:00,19,12,AVENIDA,no,Point (96973.6034392872 106220.248380062),-58.496281237227,-34.573193422882,TAXI,SD,leve,TAXI,mujer,21-30
20835,LC-2021-0110542,1,2021,March,11,2021-03-11,09:45:00,9,14,CALLE,si,Point (103857.584026667 106171.644187915),-58.421259128227,-34.573629148555,MOTO,TAXI,leve,MOTO,varon,31-40
20836,LC-2021-0110827,1,2021,March,11,2021-03-11,12:45:00,12,4,AVENIDA,si,Point (103358.147670969 97681.1005168196),-58.426668980220,-34.650168123595,MOTO,SD,grave,MOTO,varon,31-40
20837,LC-2021-0111264,1,2021,March,11,2021-03-11,15:00:00,15,1,AVENIDA,si,Point (107449.20720036 103347.300242514),-58.382092717442,-34.599069467290,MOTO,AUTO,leve,MOTO,varon,41-50
20838,LC-2021-0111456,1,2021,March,11,2021-03-11,14:30:00,14,1,AVENIDA,si,Point (107547.522909504 100786.867056927),-58.380998330204,-34.622149537067,MOTO,AUTO,leve,MOTO,varon,41-50
20839,LC-2021-0111485,1,2021,March,11,2021-03-11,16:20:00,16,5,CALLE,si,Point (104454.51699259 102694.437931592),-58.414735687979,-34.604971843651,MOTO,CAMIONETA,leve,MOTO,varon,41-50
20840,LC-2021-0111608,1,2021,March,11,2021-03-11,17:05:00,17,3,CALLE,no,Point (105416.54207166 102890.43974448),-58.404248750777,-34.603200427373,PEATON,AUTO,leve,PEATON,mujer,61-70
20841,LC-2021-0111800,1,2021,March,11,2021-03-11,00:00:00,0,SD,SD,no,SD,SD,SD,MOTO,MOTO,leve,MOTO,varon,51-60
20842,LC-2021-0111813,1,2021,March,11,2021-03-11,18:00:00,18,11,AVENIDA,no,Point (99739.7454926093 102943.728113739),-58.466136927704,-34.602734015224,MOTO,AUTO,leve,MOTO,varon,31-40
20843,LC-2021-0111846,2,2021,March,11,2021-03-11,15:30:00,15,15,CALLE,si,Point (102344.40153436 102909.248602297),-58.437741142864,-34.603042323939,MOTO,AUTO,leve,MOTO,varon,21-30
20844,LC-2021-0111846,2,2021,March,11,2021-03-11,15:30:00,15,15,CALLE,si,Point (102344.40153436 102909.248602297),-58.437741142864,-34.603042323939,MOTO,AUTO,leve,MOTO,varon,21-30
20845,LC-2021-0111905,1,2021,March,11,2021-03-11,20:30:00,20,6,CALLE,no,Point (100822.660190809 100520.059952594),-58.454328909926,-34.624581714867,MOTO,AUTO,leve,MOTO,varon,41-50
20847,LC-2021-0112068,1,2021,March,11,2021-03-11,21:52:00,21,3,CALLE,si,Point (105843.899371758 100795.692646436),-58.399575430274,-34.622081007371,MOTO,SD,leve,MOTO,varon,21-30
20848,LC-2021-0112803,1,2021,March,11,2021-03-11,12:50:00,12,1,AVENIDA,si,Point (107526.823953486 101549.162036656),-58.381230755265,-34.615278061222,MOTO,AUTO,leve,MOTO,varon,21-30
20849,LC-2021-0113782,1,2021,March,11,2021-03-11,09:00:00,9,1,AVENIDA,si,Point (108710.676693832 100837.240023657),-58.368315324260,-34.621686301429,PEATON,SD,leve,PEATON,varon,31-40
20850,LC-2021-0112187,1,2021,March,12,2021-03-12,01:20:00,1,13,CALLE,si,Point (100056.848445151 108346.548643236),-58.462679915579,-34.554030542471,MOTO,AUTO,leve,MOTO,varon,31-40
20851,LC-2021-0112200,1,2021,March,12,2021-03-12,00:15:00,0,12,AVENIDA,si,Point (99037.3128433333 109733.120416515),-58.473786649139,-34.541530777721,PEATON,SD,leve,PEATON,varon,21-30
20853,LC-2021-0112538,1,2021,March,12,2021-03-12,08:20:00,8,12,GRAL PAZ,si,Point (96563.6649481764 108815.738810569),-58.500738109269,-34.549795102200,MOTO,AUTO,leve,MOTO,varon,0-10
20855,LC-2021-0112730,1,2021,March,12,2021-03-12,09:20:00,9,5,CALLE,si,Point (104417.757961542 103161.028634996),-58.415138839751,-34.600765954644,MOTO,SD,leve,MOTO,mujer,21-30
20856,LC-2021-0112781,1,2021,March,12,2021-03-12,09:40:00,9,15,CALLE,no,Point (98441.1816023082 105454.319943866),-58.480288967441,-34.580101209638,AUTO,AUTO,leve,AUTO,varon,61-70
20857,LC-2021-0112793,1,2021,March,12,2021-03-12,09:50:00,9,15,CALLE,no,Point (102104.991743143 103335.419746963),-58.440352202343,-34.599201140880,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,31-40
20858,LC-2021-0112863,1,2021,March,12,2021-03-12,11:15:00,11,13,AVENIDA,si,Point (100916.351069455 107069.356260152),-58.453313876800,-34.565543419143,MOTO,TRANSPORTE PUBLICO,leve,MOTO,varon,21-30
20860,LC-2021-0113072,1,2021,March,12,2021-03-12,01:30:00,1,1,AVENIDA,si,Point (107527.160790623 101926.505120168),-58.381230405776,-34.611876536914,MOTO,SD,leve,MOTO,varon,21-30
20861,LC-2021-0113148,1,2021,March,12,2021-03-12,13:00:00,13,11,AVENIDA,si,Point (95746.8989599967 104114.220974516),-58.509660585279,-34.592173697518,AUTO,AUTO,leve,AUTO,mujer,41-50
20862,LC-2021-0113184,1,2021,March,12,2021-03-12,12:25:00,12,8,CALLE,si,Point (99342.6513339604 92703.6278656363),-58.470474620018,-34.695041743764,MOTO,AUTO,leve,MOTO,mujer,31-40
20863,LC-2021-0113201,1,2021,March,12,2021-03-12,00:00:00,0,8,AVENIDA,si,Point (99175.1750783335 93836.7962646524),-58.472301274267,-34.684826896976,MOTO,AUTO,leve,MOTO,varon,11-20
20864,LC-2021-0113301,1,2021,March,12,2021-03-12,13:00:00,13,1,CALLE,si,Point (107017.827940881 103179.520250872),-58.386793983016,-34.600584922915,TRANSPORTE PUBLICO,AUTO,leve,TRANSPORTE PUBLICO,mujer,21-30
20865,LC-2021-0113302,1,2021,March,12,2021-03-12,12:20:00,12,1,AVENIDA,si,Point (107547.522909504 100786.867056927),-58.380998330204,-34.622149537067,MOTO,CAMIONETA,leve,MOTO,varon,11-20
20866,LC-2021-0113339,1,2021,March,12,2021-03-12,13:15:00,13,4,AVENIDA,no,Point (109742.585684384 100109.570375835),-58.357054706025,-34.628236565457,AUTO,CAMION,leve,AUTO,varon,51-60
20867,LC-2021-0113394,1,2021,March,12,2021-03-12,13:00:00,13,7,AVENIDA,si,Point (101544.338579741 99458.5725651712),-58.446457320114,-34.634149578402,PEATON,SD,grave,PEATON,mujer,11-20
20869,LC-2021-0113536,1,2021,March,12,2021-03-12,15:30:00,15,8,SD,no,Point (99716.45791130418365356 94950.38308677727764007),-58.466394,-34.674789,PEATON,AUTO,grave,PEATON,varon,0-10
20871,LC-2021-0113568,1,2021,March,12,2021-03-12,16:50:00,16,2,CALLE,si,Point (106164.158636312 103544.780277648),-58.396102979654,-34.597297747914,MOTO,TRANSPORTE PUBLICO,leve,MOTO,varon,41-50
20873,LC-2021-0113672,3,2021,March,12,2021-03-12,17:00:00,17,3,CALLE,no,Point (105603.039014604 100984.390492883),-58.402203107282,-34.620381341519,TAXI,OBJETO FIJO,leve,TAXI,varon,61-70
20874,LC-2021-0113672,3,2021,March,12,2021-03-12,17:00:00,17,3,CALLE,no,Point (105603.039014604 100984.390492883),-58.402203107282,-34.620381341519,TAXI,OBJETO FIJO,leve,TAXI,mujer,31-40
20875,LC-2021-0113672,3,2021,March,12,2021-03-12,17:00:00,17,3,CALLE,no,Point (105603.039014604 100984.390492883),-58.402203107282,-34.620381341519,TAXI,OBJETO FIJO,leve,TAXI,varon,41-50
20877,LC-2021-0113872,1,2021,March,12,2021-03-12,13:30:00,13,3,CALLE,si,Point (106101.283230564 102742.212268582),-58.396782679965,-34.604532807459,AUTO,AUTO,leve,AUTO,varon,21-30
20878,LC-2021-0113901,1,2021,March,12,2021-03-12,13:45:00,13,15,AVENIDA,si,Point (100487.7541528 105381.837458022),-58.457983456279,-34.580755776268,MOTO,AUTO,leve,MOTO,varon,41-50
20879,LC-2021-0113924,1,2021,March,12,2021-03-12,16:15:00,16,15,CALLE,si,Point (99134.2619521224 105778.312570177),-58.472734774514,-34.577181445358,MOTO,CAMIONETA,leve,MOTO,varon,21-30
20880,LC-2021-0113935,1,2021,March,12,2021-03-12,17:15:00,17,11,AVENIDA,si,Point (94879.1290936857 104434.540057847),-58.519117770109,-34.589282193913,MOTO,AUTO,leve,MOTO,varon,31-40
20882,LC-2021-0114045,1,2021,March,12,2021-03-12,15:30:00,15,15,AVENIDA,si,Point (98816.0276881988 104069.505871871),-58.476205561583,-34.592585067395,MOTO,AUTO,leve,MOTO,varon,21-30
20883,LC-2021-0114155,1,2021,March,12,2021-03-12,18:30:00,18,2,AVENIDA,no,Point (106274.047197122 104429.987312339),-58.394911546769,-34.589317448089,AUTO,AUTO,leve,AUTO,mujer,41-50
20885,LC-2021-0114379,2,2021,March,12,2021-03-12,00:00:00,0,SD,SD,no,SD,SD,SD,PEATON,MOTO,grave,PEATON,varon,31-40
20886,LC-2021-0114379,2,2021,March,12,2021-03-12,00:00:00,0,SD,SD,no,SD,SD,SD,PEATON,MOTO,grave,PEATON,varon,31-40
20887,LC-2021-0120484,1,2021,March,12,2021-03-12,20:45:00,20,15,AVENIDA,si,Point (98880.6416462593 105472.200847768),-58.475499293620,-34.579940619203,AUTO,AUTO,leve,AUTO,mujer,31-40
20888,LC-2021-0122748,1,2021,March,12,2021-03-12,20:00:00,20,5,AVENIDA,si,Point (103940.334075526 101625.068638449),-58.420336509956,-34.614613655216,MOTO,AUTO,leve,MOTO,varon,41-50
20889,LC-2021-0133309,1,2021,March,12,2021-03-12,10:00:00,10,12,CALLE,si,Point (98217.903344724 108200.314486837),-58.482716531568,-34.555347129070,PEATON,AUTO,leve,PEATON,mujer,71-80
20891,LC-2021-0114412,1,2021,March,13,2021-03-13,02:00:00,2,13,CALLE,no,Point (102290.15813878 109223.259626211),-58.438349102752,-34.546124999798,AUTO,AUTO,leve,AUTO,mujer,21-30
20892,LC-2021-0114413,1,2021,March,13,2021-03-13,02:30:00,2,10,AVENIDA,no,Point (98793.1039629436 99661.2297668648),-58.476461999407,-34.632323054318,PEATON,CAMIONETA,leve,PEATON,varon,31-40
20894,LC-2021-0114514,1,2021,March,13,2021-03-13,05:40:00,5,15,AVENIDA,si,Point (102297.980083329 104482.923390476),-58.438251383197,-34.588856636767,MOTO,TAXI,leve,MOTO,varon,21-30
20895,LC-2021-0114651,1,2021,March,13,2021-03-13,06:25:00,6,10,AVENIDA,si,Point (93871.940295638 101261.681100191),-58.530119373256,-34.617878103756,PEATON,SD,leve,PEATON,varon,21-30
20896,LC-2021-0114678,1,2021,March,13,2021-03-13,10:00:00,10,5,CALLE,no,Point (102924.440191054 102901.98239447),-58.431417573840,-34.603106367267,PEATON,CAMIONETA,leve,PEATON,mujer,41-50
20897,LC-2021-0114944,1,2021,March,13,2021-03-13,12:00:00,12,9,GRAL PAZ,si,Point (93950.505872978 98883.3764452525),-58.529279828869,-34.639317520336,MOTO,AUTO,leve,MOTO,varon,21-30
20899,LC-2021-0115105,2,2021,March,13,2021-03-13,13:00:00,13,9,GRAL PAZ,si,Point (93889.8678986184 98745.5934817346),-58.529942190033,-34.640559183402,AUTO,AUTO,leve,AUTO,varon,51-60
20900,LC-2021-0115161,1,2021,March,13,2021-03-13,15:10:00,15,9,AVENIDA,si,Point (94566.4952227648 98935.4179837743),-58.522561095544,-34.63885188144,MOTO,AUTO,leve,MOTO,varon,61-70
20901,LC-2021-0115193,1,2021,March,13,2021-03-13,14:20:00,14,2,CALLE,no,Point (106654.322705748 104491.087532101),-58.390766966524,-34.588764291044,CAMION,OBJETO FIJO,leve,CAMION,varon,11-20
20903,LC-2021-0115256,1,2021,March,13,2021-03-13,14:54:00,14,4,AVENIDA,si,Point (104519.095113682 98287.7107649181),-58.414008446397,-34.644695522995,MOTO,AUTO,leve,MOTO,varon,31-40
20904,LC-2021-0115413,1,2021,March,13,2021-03-13,17:00:00,17,5,AVENIDA,si,Point (104596.713574622 102786.999166911),-58.413185929676,-34.604136838533,PEATON,OTRO,leve,PEATON,mujer,21-30
20905,LC-2021-0115449,1,2021,March,13,2021-03-13,17:00:00,17,15,AVENIDA,si,Point (100687.535277015 102672.048842185),-58.455804018307,-34.605182900991,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,21-30
20906,LC-2021-0115499,1,2021,March,13,2021-03-13,17:40:00,17,7,AVENIDA,si,Point (102633.180112226 97366.2830769963),-58.434576041673,-34.653008079276,MOTO,AUTO,leve,MOTO,varon,41-50
20908,LC-2021-0115678,1,2021,March,13,2021-03-13,09:08:00 p.m.,21,13,GRAL PAZ,no,Point (99305.7818826026 110176.949655669),-58.470861580733,-34.537530100899,MOTO,AUTO,leve,MOTO,varon,21-30
20909,LC-2021-0115686,1,2021,March,13,2021-03-13,22:10:00,22,7,AVENIDA,si,Point (101914.375717111 99786.5204074508),-58.442422412494,-34.631192727308,MOTO,AUTO,leve,MOTO,varon,21-30
20910,LC-2021-0116532,1,2021,March,13,2021-03-13,21:00:00,21,11,AVENIDA,si,Point (95948.6399245485 102893.09375104),-58.507467410499,-34.603182290866,MOTO,AUTO,leve,MOTO,mujer,21-30
20912,LC-2021-0116015,1,2021,March,14,2021-03-14,09:02:00,9,5,CALLE,si,Point (103016.608231023 102799.020740123),-58.430412403774,-34.604034245472,PEATON,AUTO,leve,PEATON,mujer,61-70
20914,LC-2021-0116624,1,2021,March,14,2021-03-14,23:00:00,23,7,AVENIDA,si,Point (99524.587218701 99554.5036659814),-58.468484680408,-34.633285763336,MOTO,AUTO,leve,MOTO,varon,21-30
20915,LC-2021-0116634,1,2021,March,14,2021-03-14,21:30:00,21,1,AVENIDA,si,Point (108741.482386707 100448.085028098),-58.367975421728,-34.625194033298,MOTO,AUTO,leve,MOTO,varon,11-20
20916,LC-2021-0116674,1,2021,March,14,2021-03-14,22:30:00,22,1,AVENIDA,no,Point (108381.621496358 104552.282883505),-58.371939904861,-34.588200099730,MOTO,TAXI,leve,MOTO,varon,31-40
20917,LC-2021-0118242,1,2021,March,14,2021-03-14,15:30:00,15,15,AVENIDA,no,Point (100350.520157523 105630.520446598),-58.459479259746,-34.578514081979,MOTO,AUTO,leve,MOTO,varon,21-30
20918,LC-2021-0116683,1,2021,March,15,2021-03-15,00:01:00,0,4,AVENIDA,si,Point (108609.786184677 98897.7680817159),-58.369395898982,-34.639170271555,PEATON,TRANSPORTE PUBLICO,grave,PEATON,varon,41-50
20919,LC-2021-0116824,1,2021,March,15,2021-03-15,00:00:00,0,SD,SD,no,SD,SD,SD,MOTO,AUTO,grave,MOTO,varon,31-40
20920,LC-2021-0117018,2,2021,March,15,2021-03-15,07:55:00,7,7,AVENIDA,si,Point (100592.352060359 98686.0767203373),-58.456839200782,-34.641114085974,MOTO,AUTO,leve,MOTO,mujer,21-30
20921,LC-2021-0117018,2,2021,March,15,2021-03-15,07:55:00,7,7,AVENIDA,si,Point (100592.352060359 98686.0767203373),-58.456839200782,-34.641114085974,MOTO,AUTO,leve,MOTO,varon,21-30
20922,LC-2021-0117105,1,2021,March,15,2021-03-15,08:20:00,8,4,AVENIDA,no,Point (108648.76087182 98749.3329431522),-58.368969310343,-34.640507993258,MOTO,AUTO,leve,MOTO,varon,31-40
20924,LC-2021-0117307,1,2021,March,15,2021-03-15,09:40:00,9,15,CALLE,si,Point (99839.3333602682 103225.288997025),-58.465051159463,-34.600195930662,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,leve,TRANSPORTE PUBLICO,mujer,61-70
20925,LC-2021-0117387,1,2021,March,15,2021-03-15,10:00:00,10,9,CALLE,no,Point (96243.8435601849 97745.5906765203),-58.504272251266,-34.649585023157,MOTO,AUTO,leve,MOTO,varon,21-30
20927,LC-2021-0117805,1,2021,March,15,2021-03-15,11:20:00,11,6,AVENIDA,no,Point (102391.552369447 101329.826270761),-58.437222758571,-34.617279784903,PEATON,CAMION,leve,PEATON,mujer,21-30
20928,LC-2021-0117942,1,2021,March,15,2021-03-15,13:00:00,13,5,CALLE,no,Point (103476.500524041 100018.650663638),-58.425387414031,-34.629096194219,PEATON,AUTO,leve,PEATON,mujer,21-30
20929,LC-2021-0118049,1,2021,March,15,2021-03-15,15:46:00,15,7,CALLE,no,Point (99527.0114276399 101044.115338479),-58.468457314653,-34.619857822777,MOTO,CAMIONETA,grave,MOTO,mujer,41-50
20931,LC-2021-0118320,1,2021,March,15,2021-03-15,00:00:00,0,15,AVENIDA,si,Point (101437.00488441 105100.818253461),-58.447637090259,-34.583288173360,MOTO,AUTO,leve,MOTO,varon,41-50
20933,LC-2021-0118593,1,2021,March,15,2021-03-15,17:30:00,17,2,AVENIDA,si,Point (106697.86198221 104985.336550616),-58.390296250188,-34.584308630850,MOTO,MOTO,leve,MOTO,varon,21-30
20934,LC-2021-0118684,6,2021,March,15,2021-03-15,17:50:00,17,1,CALLE,no,Point (107347.433951453 100719.779342537),-58.383179608380,-34.622755733579,CAMION,TRANSPORTE PUBLICO,grave,CAMION,mujer,51-60
20935,LC-2021-0118684,6,2021,March,15,2021-03-15,17:50:00,17,1,CALLE,no,Point (107347.433951453 100719.779342537),-58.383179608380,-34.622755733579,CAMION,TRANSPORTE PUBLICO,grave,CAMION,varon,51-60
20936,LC-2021-0118684,6,2021,March,15,2021-03-15,17:50:00,17,1,CALLE,no,Point (107347.433951453 100719.779342537),-58.383179608380,-34.622755733579,CAMION,TRANSPORTE PUBLICO,grave,CAMION,varon,51-60
20937,LC-2021-0118684,6,2021,March,15,2021-03-15,17:50:00,17,1,CALLE,no,Point (107347.433951453 100719.779342537),-58.383179608380,-34.622755733579,CAMION,TRANSPORTE PUBLICO,grave,CAMION,varon,31-40
20938,LC-2021-0118684,6,2021,March,15,2021-03-15,17:50:00,17,1,CALLE,no,Point (107347.433951453 100719.779342537),-58.383179608380,-34.622755733579,CAMION,TRANSPORTE PUBLICO,grave,CAMION,mujer,31-40
20939,LC-2021-0118684,6,2021,March,15,2021-03-15,17:50:00,17,1,CALLE,no,Point (107347.433951453 100719.779342537),-58.383179608380,-34.622755733579,CAMION,TRANSPORTE PUBLICO,grave,CAMION,mujer,41-50
20940,LC-2021-0118813,1,2021,March,15,2021-03-15,21:10:00,21,14,AVENIDA,si,Point (104378.953941143 105959.097442639),-58.415576109120,-34.575543082428,PEATON,AUTO,leve,PEATON,mujer,21-30
20941,LC-2021-0118874,1,2021,March,15,2021-03-15,21:43:00,21,7,AVENIDA,si,Point (102753.256347096 99461.1187671004),-58.433272865124,-34.634124157560,AUTO,TRANSPORTE PUBLICO,leve,AUTO,varon,21-30
